,key,value,date
4180,PM10,149,04/6/14
4181,PM10,144,04/6/15
4182,PM10,125.5,04/6/16
4183,PM10,93.5,04/6/17
4184,PM10,89,04/6/18
4185,PM10,101,04/6/19
4186,PM10,96.5,04/6/20
4187,PM10,135.5,04/6/21
4188,PM10,129,04/6/22
4189,PM10,101.5,04/6/23
4190,PM10,86.5,04/6/24
4191,PM10,118.5,04/6/25
4192,PM10,94.5,04/6/26
4193,PM10,127,04/6/27
4194,PM10,137,04/6/28
4195,PM10,141.5,04/6/29
4196,PM10,130,04/6/30
4197,PM10,133.5,04/7/1
4198,PM10,141,04/7/2
4199,PM10,122.5,04/7/3
4200,PM10,128.5,04/7/4
4201,PM10,102.5,04/7/5
4202,PM10,100,04/7/6
4203,PM10,104,04/7/7
4204,PM10,100,04/7/8
4205,PM10,87,04/7/9
4206,PM10,119.5,04/7/10
4207,PM10,141,04/7/11
4208,PM10,115,04/7/12
4209,PM10,83,04/7/13
4210,PM10,99.5,04/7/14
4211,PM10,116,04/7/15
4212,PM10,121,04/7/16
4213,PM10,127,04/7/17
4214,PM10,100.5,04/7/18
4215,PM10,84.5,04/7/19
4216,PM10,84,04/7/20
4217,PM10,77,04/7/21
4218,PM10,78,04/7/22
4219,PM10,73.5,04/7/23
4220,PM10,71,04/7/24
4221,PM10,75.5,04/7/25
4222,PM10,92.5,04/7/26
4223,PM10,99.5,04/7/27
4224,PM10,97.5,04/7/28
4225,PM10,110.5,04/7/29
4226,PM10,113,04/7/30
4227,PM10,87,04/7/31
4228,PM10,69,04/8/1
4229,PM10,92,04/8/2
4230,PM10,128.5,04/8/3
4231,PM10,86,04/8/4
4232,PM10,75.5,04/8/5
4233,PM10,51.5,04/8/6
4234,PM10,73,04/8/7
4235,PM10,75,04/8/8
4236,PM10,62.5,04/8/9
4237,PM10,71.5,04/8/10
4238,PM10,60,04/8/11
4239,PM10,64.5,04/8/12
4240,PM10,59,04/8/13
4241,PM10,54.5,04/8/14
4242,PM10,51.5,04/8/15
4243,PM10,64,04/8/16
4244,PM10,57.5,04/8/17
4245,PM10,46,04/8/18
4246,PM10,78.5,04/8/19
4247,PM10,78.5,04/8/20
4248,PM10,69,04/8/21
4249,PM10,52,04/8/22
4250,PM10,64,04/8/23
4251,PM10,66,04/8/24
4252,PM10,56,04/8/25
4253,PM10,77,04/8/26
4254,PM10,86,04/8/27
4255,PM10,71.5,04/8/28
4256,PM10,39,04/8/29
4257,PM10,60,04/8/30
4258,PM10,51.5,04/8/31
4259,PM10,44,04/9/1
4260,PM10,71.5,04/9/2
4261,PM10,79,04/9/3
4262,PM10,76.5,04/9/4
4263,PM10,95.5,04/9/5
4264,PM10,82,04/9/6
4265,PM10,52,04/9/7
4266,PM10,44,04/9/8
4267,PM10,40,04/9/9
4268,PM10,73,04/9/10
4269,PM10,71,04/9/11
4270,PM10,51,04/9/12
4271,PM10,58.5,04/9/13
4272,PM10,59,04/9/14
4273,PM10,24,04/9/15
4274,PM10,44,04/9/16
4275,PM10,44,04/9/17
4276,PM10,31,04/9/18
4277,PM10,53.5,04/9/19
4278,PM10,34,04/9/20
4279,PM10,45,04/9/21
4280,PM10,56,04/9/22
4281,PM10,54.5,04/9/23
4282,PM10,55,04/9/24
4283,PM10,58.5,04/9/25
4284,PM10,53.5,04/9/26
4285,PM10,69,04/9/27
4286,PM10,69.5,04/9/28
4287,PM10,69,04/9/29
4288,PM10,58,04/9/30
4289,PM10,28,04/10/1
4290,PM10,31,04/10/2
4291,PM10,35,04/10/3
4292,PM10,47,04/10/4
4293,PM10,56,04/10/5
4294,PM10,51,04/10/6
4295,PM10,54.5,04/10/7
4296,PM10,67.5,04/10/8
4297,PM10,94.5,04/10/9
4298,PM10,89,04/10/10
4299,PM10,84.5,04/10/11
4300,PM10,68,04/10/12
4301,PM10,72,04/10/13
4302,PM10,53,04/10/14
4303,PM10,58.5,04/10/15
4304,PM10,83.5,04/10/16
4305,PM10,103,04/10/17
4306,PM10,101.5,04/10/18
4307,PM10,101,04/10/19
4308,PM10,91.5,04/10/20
4309,PM10,77.5,04/10/21
4310,PM10,67,04/10/22
4311,PM10,76.5,04/10/23
4312,PM10,62.5,04/10/24
4313,PM10,82.5,04/10/25
4314,PM10,50,04/10/26
4315,PM10,59,04/10/27
4316,PM10,68,04/10/28
4317,PM10,86.5,04/10/29
4318,PM10,85,04/10/30
4319,PM10,65.5,04/10/31
4320,PM10,56.5,04/11/1
4321,PM10,64,04/11/2
4322,PM10,79,04/11/3
4323,PM10,62,04/11/4
4324,PM10,53,04/11/5
4325,PM10,50.5,04/11/6
4326,PM10,58,04/11/7
4327,PM10,91,04/11/8
4328,PM10,160.5,04/11/9
4329,PM10,105,04/11/10
4330,PM10,61.5,04/11/11
4331,PM10,71.5,04/11/12
4332,PM10,87.5,04/11/13
4333,PM10,76.5,04/11/14
4334,PM10,80,04/11/15
4335,PM10,63,04/11/16
4336,PM10,67.5,04/11/17
4337,PM10,66.5,04/11/18
4338,PM10,64.5,04/11/19
4339,PM10,65.5,04/11/20
4340,PM10,55,04/11/21
4341,PM10,60.5,04/11/22
4342,PM10,54.5,04/11/23
4343,PM10,64.5,04/11/24
4344,PM10,25,04/11/25
4345,PM10,20,04/11/26
4346,PM10,26,04/11/27
4347,PM10,56,04/11/28
4348,PM10,73,04/11/29
4349,PM10,72,04/11/30
4350,PM10,78,04/12/1
4351,PM10,87,04/12/2
4352,PM10,94,04/12/3
4353,PM10,75,04/12/4
4354,PM10,44,04/12/5
4355,PM10,61,04/12/6
4356,PM10,110.5,04/12/7
4357,PM10,64.5,04/12/8
4358,PM10,70,04/12/9
4359,PM10,96.5,04/12/10
4360,PM10,92.5,04/12/11
4361,PM10,71.5,04/12/12
4362,PM10,105,04/12/13
4363,PM10,101.5,04/12/14
4364,PM10,106.5,04/12/15
4365,PM10,62.5,04/12/16
4366,PM10,67.5,04/12/17
4367,PM10,79,04/12/18
4368,PM10,91,04/12/19
4369,PM10,55,04/12/20
4370,PM10,57,04/12/21
4371,PM10,52.5,04/12/22
4372,PM10,32,04/12/23
4373,PM10,46,04/12/24
4374,PM10,79,04/12/25
4375,PM10,83,04/12/26
4376,PM10,87.5,04/12/27
4377,PM10,58,04/12/28
4378,PM10,54.5,04/12/29
4379,PM10,59.5,04/12/30
4380,PM10,55.5,04/12/31
5476,PM10,54.5,05/1/1
5477,PM10,58,05/1/2
5478,PM10,62.5,05/1/3
5479,PM10,54,05/1/4
5480,PM10,64,05/1/5
5481,PM10,59.5,05/1/6
5482,PM10,71,05/1/7
5483,PM10,66,05/1/8
5484,PM10,59.5,05/1/9
5485,PM10,65,05/1/10
5486,PM10,102.5,05/1/11
5487,PM10,87,05/1/12
5488,PM10,94,05/1/13
5489,PM10,109,05/1/14
5490,PM10,83,05/1/15
5491,PM10,90,05/1/16
5492,PM10,72,05/1/17
5493,PM10,80.5,05/1/18
5494,PM10,75.5,05/1/19
5495,PM10,79,05/1/20
5496,PM10,76,05/1/21
5497,PM10,70,05/1/22
5498,PM10,74,05/1/23
5499,PM10,81,05/1/24
5500,PM10,73.5,05/1/25
5501,PM10,61.5,05/1/26
5502,PM10,94,05/1/27
5503,PM10,76,05/1/28
5504,PM10,72.5,05/1/29
5505,PM10,51,05/1/30
5506,PM10,59,05/1/31
5507,PM10,56,05/2/1
5508,PM10,72,05/2/2
5509,PM10,68,05/2/3
5510,PM10,69,05/2/4
5511,PM10,62.5,05/2/5
5512,PM10,50.5,05/2/6
5513,PM10,45,05/2/7
5514,PM10,56.5,05/2/8
5515,PM10,93,05/2/9
5516,PM10,54,05/2/10
5517,PM10,50,05/2/11
5518,PM10,63.5,05/2/12
5519,PM10,63.5,05/2/13
5520,PM10,71,05/2/14
5521,PM10,65.5,05/2/15
5522,PM10,36,05/2/16
5523,PM10,51,05/2/17
5524,PM10,32,05/2/18
5525,PM10,38,05/2/19
5526,PM10,41,05/2/20
5527,PM10,51,05/2/21
5528,PM10,54.5,05/2/22
5529,PM10,82,05/2/23
5530,PM10,71,05/2/24
5531,PM10,46,05/2/25
5532,PM10,52.5,05/2/26
5533,PM10,55.5,05/2/27
5534,PM10,78.5,05/2/28
5535,PM10,85.5,05/3/1
5536,PM10,62.5,05/3/2
5537,PM10,51,05/3/3
5538,PM10,60.5,05/3/4
5539,PM10,62,05/3/5
5540,PM10,58.5,05/3/6
5541,PM10,77,05/3/7
5542,PM10,138.5,05/3/8
5543,PM10,105.5,05/3/9
5544,PM10,171.5,05/3/10
5545,PM10,92.5,05/3/11
5546,PM10,76,05/3/12
5547,PM10,69.5,05/3/13
5548,PM10,78.5,05/3/14
5549,PM10,96.5,05/3/15
5550,PM10,126.5,05/3/16
5551,PM10,124.5,05/3/17
5552,PM10,95.5,05/3/18
5553,PM10,73.5,05/3/19
5554,PM10,97,05/3/20
5555,PM10,141,05/3/21
5556,PM10,101,05/3/22
5557,PM10,123.5,05/3/23
5558,PM10,100.5,05/3/24
5559,PM10,68,05/3/25
5560,PM10,77,05/3/26
5561,PM10,85,05/3/27
5562,PM10,95,05/3/28
5563,PM10,113.5,05/3/29
5564,PM10,85.5,05/3/30
5565,PM10,92.5,05/3/31
5566,PM10,115,05/4/1
5567,PM10,102,05/4/2
5568,PM10,101.5,05/4/3
5569,PM10,123.5,05/4/4
5570,PM10,106.5,05/4/5
5571,PM10,91.5,05/4/6
5572,PM10,109,05/4/7
5573,PM10,202.8571429,05/4/8
5574,PM10,89.5,05/4/9
5575,PM10,87,05/4/10
5576,PM10,95,05/4/11
5577,PM10,89,05/4/12
5578,PM10,107.5,05/4/13
5579,PM10,95.5,05/4/14
5580,PM10,150,05/4/15
5581,PM10,100.5,05/4/16
5582,PM10,100,05/4/17
5583,PM10,133.5,05/4/18
5584,PM10,91.5,05/4/19
5585,PM10,102,05/4/20
5586,PM10,96.5,05/4/21
5587,PM10,79,05/4/22
5588,PM10,102,05/4/23
5589,PM10,88.5,05/4/24
5590,PM10,110,05/4/25
5591,PM10,92,05/4/26
5592,PM10,96.5,05/4/27
5593,PM10,87,05/4/28
5594,PM10,184.5,05/4/29
5595,PM10,145,05/4/30
5596,PM10,152.5,05/5/1
5597,PM10,110.5,05/5/2
5598,PM10,56.5,05/5/3
5599,PM10,69.5,05/5/4
5600,PM10,65,05/5/5
5601,PM10,42,05/5/6
5602,PM10,54,05/5/7
5603,PM10,76.5,05/5/8
5604,PM10,63.5,05/5/9
5605,PM10,67.5,05/5/10
5606,PM10,59.5,05/5/11
5607,PM10,72,05/5/12
5608,PM10,68,05/5/13
5609,PM10,77.5,05/5/14
5610,PM10,50,05/5/15
5611,PM10,47,05/5/16
5612,PM10,58.5,05/5/17
5613,PM10,37,05/5/18
5614,PM10,52.5,05/5/19
5615,PM10,76,05/5/20
5616,PM10,60,05/5/21
5617,PM10,54.5,05/5/22
5618,PM10,58,05/5/23
5619,PM10,61.5,05/5/24
5620,PM10,53,05/5/25
5621,PM10,53.5,05/5/26
5622,PM10,55,05/5/27
5623,PM10,66,05/5/28
5624,PM10,52,05/5/29
5625,PM10,52.5,05/5/30
5626,PM10,54,05/5/31
5627,PM10,74.5,05/6/1
5628,PM10,72,05/6/2
5629,PM10,60,05/6/3
5630,PM10,58,05/6/4
5631,PM10,77.5,05/6/5
5632,PM10,58.5,05/6/6
5633,PM10,63.5,05/6/7
5634,PM10,70.5,05/6/8
5635,PM10,77.5,05/6/9
5636,PM10,88.5,05/6/10
5637,PM10,73.5,05/6/11
5638,PM10,59.5,05/6/12
5639,PM10,65.5,05/6/13
5640,PM10,69.5,05/6/14
5641,PM10,80.5,05/6/15
5642,PM10,71.5,05/6/16
5643,PM10,58,05/6/17
5644,PM10,47,05/6/18
5645,PM10,58,05/6/19
5646,PM10,71.5,05/6/20
5647,PM10,67,05/6/21
5648,PM10,59.5,05/6/22
5649,PM10,49,05/6/23
5650,PM10,68,05/6/24
5651,PM10,73,05/6/25
5652,PM10,81.5,05/6/26
5653,PM10,39,05/6/27
5654,PM10,87.5,05/6/28
5655,PM10,72,05/6/29
5656,PM10,67,05/6/30
5657,PM10,59,05/7/1
5658,PM10,61.5,05/7/2
5659,PM10,70.5,05/7/3
5660,PM10,76.5,05/7/4
5661,PM10,72,05/7/5
5662,PM10,70.5,05/7/6
5663,PM10,86.5,05/7/7
5664,PM10,150,05/7/8
5665,PM10,138.5,05/7/9
5666,PM10,115.5,05/7/10
5667,PM10,99,05/7/11
5668,PM10,86.5,05/7/12
5669,PM10,80,05/7/13
5670,PM10,79,05/7/14
5671,PM10,78,05/7/15
5672,PM10,81,05/7/16
5673,PM10,69.5,05/7/17
5674,PM10,74,05/7/18
5675,PM10,84.5,05/7/19
5676,PM10,76,05/7/20
5677,PM10,87,05/7/21
5678,PM10,73.5,05/7/22
5679,PM10,60,05/7/23
5680,PM10,65,05/7/24
5681,PM10,55,05/7/25
5682,PM10,66.5,05/7/26
5683,PM10,155,05/7/27
5684,PM10,130.5,05/7/28
5685,PM10,123.5,05/7/29
5686,PM10,118.5,05/7/30
5687,PM10,86,05/7/31
5688,PM10,82.5,05/8/1
5689,PM10,71.5,05/8/2
5690,PM10,73,05/8/3
5691,PM10,66,05/8/4
5692,PM10,80,05/8/5
5693,PM10,101.5,05/8/6
5694,PM10,85.5,05/8/7
5695,PM10,56,05/8/8
5696,PM10,54.5,05/8/9
5697,PM10,66,05/8/10
5698,PM10,85,05/8/11
5699,PM10,78.5,05/8/12
5700,PM10,75,05/8/13
5701,PM10,74,05/8/14
5702,PM10,70.5,05/8/15
5703,PM10,72.5,05/8/16
5704,PM10,59.5,05/8/17
5705,PM10,45,05/8/18
5706,PM10,57.5,05/8/19
5707,PM10,67.5,05/8/20
5708,PM10,81,05/8/21
5709,PM10,78.5,05/8/22
5710,PM10,74,05/8/23
5711,PM10,69,05/8/24
5712,PM10,71,05/8/25
5713,PM10,79.5,05/8/26
5714,PM10,57.5,05/8/27
5715,PM10,68.5,05/8/28
5716,PM10,92,05/8/29
5717,PM10,74.5,05/8/30
5718,PM10,101.5,05/8/31
5719,PM10,79.5,05/9/1
5720,PM10,91,05/9/2
5721,PM10,64,05/9/3
5722,PM10,81,05/9/4
5723,PM10,82,05/9/5
5724,PM10,84.5,05/9/6
5725,PM10,95,05/9/7
5726,PM10,101.5,05/9/8
5727,PM10,114.5,05/9/9
5728,PM10,98.5,05/9/10
5729,PM10,94,05/9/11
5730,PM10,91.5,05/9/12
5731,PM10,71.5,05/9/13
5732,PM10,65,05/9/14
5733,PM10,82,05/9/15
5734,PM10,65,05/9/16
5735,PM10,83,05/9/17
5736,PM10,101,05/9/18
5737,PM10,75,05/9/19
5738,PM10,65,05/9/20
5739,PM10,47,05/9/21
5740,PM10,57,05/9/22
5741,PM10,67.5,05/9/23
5742,PM10,72.5,05/9/24
5743,PM10,89.5,05/9/25
5744,PM10,89.5,05/9/26
5745,PM10,107.5,05/9/27
5746,PM10,103.5,05/9/28
5747,PM10,90.5,05/9/29
5748,PM10,73.5,05/9/30
5749,PM10,67,05/10/1
5750,PM10,62.5,05/10/2
5751,PM10,53.5,05/10/3
5752,PM10,73.5,05/10/4
5753,PM10,81.5,05/10/5
5754,PM10,86,05/10/6
5755,PM10,63,05/10/7
5756,PM10,79.5,05/10/8
5757,PM10,80,05/10/9
5758,PM10,85,05/10/10
5759,PM10,94.5,05/10/11
5760,PM10,92,05/10/12
5761,PM10,81.5,05/10/13
5762,PM10,71.5,05/10/14
5763,PM10,68.5,05/10/15
5764,PM10,75,05/10/16
5765,PM10,98.5,05/10/17
5766,PM10,89,05/10/18
5767,PM10,133.5,05/10/19
5768,PM10,110,05/10/20
5769,PM10,57.5,05/10/21
5770,PM10,59,05/10/22
5771,PM10,77,05/10/23
5772,PM10,97.5,05/10/24
5773,PM10,95,05/10/25
5774,PM10,97.5,05/10/26
5775,PM10,89.5,05/10/27
5776,PM10,93,05/10/28
5777,PM10,82.5,05/10/29
5778,PM10,93,05/10/30
5779,PM10,82,05/10/31
5780,PM10,71,05/11/1
5781,PM10,72,05/11/2
5782,PM10,109.5,05/11/3
5783,PM10,117.5,05/11/4
5784,PM10,139.5,05/11/5
5785,PM10,144,05/11/6
5786,PM10,106,05/11/7
5787,PM10,111,05/11/8
5788,PM10,111.5,05/11/9
5789,PM10,106,05/11/10
5790,PM10,136,05/11/11
5791,PM10,147.5,05/11/12
5792,PM10,86,05/11/13
5793,PM10,52,05/11/14
5794,PM10,80,05/11/15
5795,PM10,92,05/11/16
5796,PM10,91,05/11/17
5797,PM10,95.5,05/11/18
5798,PM10,117.5,05/11/19
5799,PM10,140.5,05/11/20
5800,PM10,175,05/11/21
5801,PM10,135,05/11/22
5802,PM10,85,05/11/23
5803,PM10,86.5,05/11/24
5804,PM10,86.5,05/11/25
5805,PM10,101,05/11/26
5806,PM10,94,05/11/27
5807,PM10,112.5,05/11/28
5808,PM10,84.5,05/11/29
5809,PM10,84.5,05/11/30
5810,PM10,90.5,05/12/1
5811,PM10,76.5,05/12/2
5812,PM10,85.5,05/12/3
5813,PM10,58,05/12/4
5814,PM10,61.5,05/12/5
5815,PM10,63.5,05/12/6
5816,PM10,74,05/12/7
5817,PM10,96.5,05/12/8
5818,PM10,118.5,05/12/9
5819,PM10,138.5,05/12/10
5820,PM10,56,05/12/11
5821,PM10,77.5,05/12/12
5822,PM10,75.5,05/12/13
5823,PM10,75,05/12/14
5824,PM10,77,05/12/15
5825,PM10,80.5,05/12/16
5826,PM10,76,05/12/17
5827,PM10,65,05/12/18
5828,PM10,88,05/12/19
5829,PM10,137.5,05/12/20
5830,PM10,88,05/12/21
5831,PM10,74.5,05/12/22
5832,PM10,89.5,05/12/23
5833,PM10,83,05/12/24
5834,PM10,83,05/12/25
5835,PM10,92.5,05/12/26
5836,PM10,117.5,05/12/27
5837,PM10,114.5,05/12/28
5838,PM10,83.5,05/12/29
5839,PM10,261.4285714,05/12/30
5840,PM10,108.5,05/12/31
6936,PM10,88,06/1/1
6937,PM10,100.5,06/1/2
6938,PM10,169,06/1/3
6939,PM10,137.5,06/1/4
6940,PM10,53.5,06/1/5
6941,PM10,67.5,06/1/6
6942,PM10,70.5,06/1/7
6943,PM10,69,06/1/8
6944,PM10,74.5,06/1/9
6945,PM10,122,06/1/10
6946,PM10,151.5,06/1/11
6947,PM10,147,06/1/12
6948,PM10,123.5,06/1/13
6949,PM10,103.5,06/1/14
6950,PM10,91,06/1/15
6951,PM10,119.5,06/1/16
6952,PM10,113.5,06/1/17
6953,PM10,57.5,06/1/18
6954,PM10,54,06/1/19
6955,PM10,53.5,06/1/20
6956,PM10,62.5,06/1/21
6957,PM10,69,06/1/22
6958,PM10,91.5,06/1/23
6959,PM10,69.5,06/1/24
6960,PM10,57.5,06/1/25
6961,PM10,70.5,06/1/26
6962,PM10,76,06/1/27
6963,PM10,105,06/1/28
6964,PM10,105,06/1/29
6965,PM10,74,06/1/30
6966,PM10,43,06/1/31
6967,PM10,69,06/2/1
6968,PM10,59.5,06/2/2
6969,PM10,56.5,06/2/3
6970,PM10,35,06/2/4
6971,PM10,57,06/2/5
6972,PM10,47,06/2/6
6973,PM10,56,06/2/7
6974,PM10,29,06/2/8
6975,PM10,30,06/2/9
6976,PM10,51,06/2/10
6977,PM10,63.5,06/2/11
6978,PM10,82.5,06/2/12
6979,PM10,63.5,06/2/13
6980,PM10,73,06/2/14
6981,PM10,91.5,06/2/15
6982,PM10,79,06/2/16
6983,PM10,54,06/2/17
6984,PM10,55.5,06/2/18
6985,PM10,55.5,06/2/19
6986,PM10,50,06/2/20
6987,PM10,52.5,06/2/21
6988,PM10,62.5,06/2/22
6989,PM10,64,06/2/23
6990,PM10,72,06/2/24
6991,PM10,67.5,06/2/25
6992,PM10,58,06/2/26
6993,PM10,57,06/2/27
6994,PM10,62.5,06/2/28
6995,PM10,72.5,06/3/1
6996,PM10,63,06/3/2
6997,PM10,57,06/3/3
6998,PM10,63,06/3/4
6999,PM10,68,06/3/5
7000,PM10,84,06/3/6
7001,PM10,88,06/3/7
7002,PM10,125,06/3/8
7003,PM10,100,06/3/9
7004,PM10,93.5,06/3/10
7005,PM10,300,06/3/11
7006,PM10,72.5,06/3/12
7007,PM10,57,06/3/13
7008,PM10,64,06/3/14
7009,PM10,66,06/3/15
7010,PM10,82.5,06/3/16
7011,PM10,73.5,06/3/17
7012,PM10,116.5,06/3/18
7013,PM10,91.5,06/3/19
7014,PM10,93,06/3/20
7015,PM10,121.5,06/3/21
7016,PM10,135.5,06/3/22
7017,PM10,94.5,06/3/23
7018,PM10,74,06/3/24
7019,PM10,80.5,06/3/25
7020,PM10,117,06/3/26
7021,PM10,103.5,06/3/27
7022,PM10,130.5,06/3/28
7023,PM10,77.5,06/3/29
7024,PM10,117.5,06/3/30
7025,PM10,97,06/3/31
7026,PM10,81.5,06/4/1
7027,PM10,74,06/4/2
7028,PM10,71.5,06/4/3
7029,PM10,66.5,06/4/4
7030,PM10,85.5,06/4/5
7031,PM10,82,06/4/6
7032,PM10,70,06/4/7
7033,PM10,89,06/4/8
7034,PM10,137,06/4/9
7035,PM10,128.5,06/4/10
7036,PM10,143.5,06/4/11
7037,PM10,99.5,06/4/12
7038,PM10,50.5,06/4/13
7039,PM10,60,06/4/14
7040,PM10,56.5,06/4/15
7041,PM10,82.5,06/4/16
7042,PM10,90.5,06/4/17
7043,PM10,93.5,06/4/18
7044,PM10,110,06/4/19
7045,PM10,68,06/4/20
7046,PM10,70.5,06/4/21
7047,PM10,64,06/4/22
7048,PM10,77,06/4/23
7049,PM10,73.5,06/4/24
7050,PM10,78,06/4/25
7051,PM10,71,06/4/26
7052,PM10,77.5,06/4/27
7053,PM10,79.5,06/4/28
7054,PM10,59,06/4/29
7055,PM10,78,06/4/30
7056,PM10,87.5,06/5/1
7057,PM10,89.5,06/5/2
7058,PM10,66.5,06/5/3
7059,PM10,66.5,06/5/4
7060,PM10,51.5,06/5/5
7061,PM10,48,06/5/6
7062,PM10,67.5,06/5/7
7063,PM10,71,06/5/8
7064,PM10,53.5,06/5/9
7065,PM10,62.5,06/5/10
7066,PM10,64.5,06/5/11
7067,PM10,45,06/5/12
7068,PM10,51.5,06/5/13
7069,PM10,47,06/5/14
7070,PM10,54.5,06/5/15
7071,PM10,56,06/5/16
7072,PM10,58,06/5/17
7073,PM10,58,06/5/18
7074,PM10,57.5,06/5/19
7075,PM10,77,06/5/20
7076,PM10,75.5,06/5/21
7077,PM10,43,06/5/22
7078,PM10,56,06/5/23
7079,PM10,58.5,06/5/24
7080,PM10,63,06/5/25
7081,PM10,70,06/5/26
7082,PM10,39,06/5/27
7083,PM10,48,06/5/28
7084,PM10,53.5,06/5/29
7085,PM10,65,06/5/30
7086,PM10,59,06/5/31
7087,PM10,66,06/6/1
7088,PM10,56.5,06/6/2
7089,PM10,61.5,06/6/3
7090,PM10,69,06/6/4
7091,PM10,71.5,06/6/5
7092,PM10,78,06/6/6
7093,PM10,105,06/6/7
7094,PM10,86.5,06/6/8
7095,PM10,64,06/6/9
7096,PM10,62,06/6/10
7097,PM10,54.5,06/6/11
7098,PM10,67.5,06/6/12
7099,PM10,73,06/6/13
7100,PM10,64,06/6/14
7101,PM10,59,06/6/15
7102,PM10,58.5,06/6/16
7103,PM10,64.5,06/6/17
7104,PM10,66,06/6/18
7105,PM10,59.5,06/6/19
7106,PM10,81,06/6/20
7107,PM10,80.5,06/6/21
7108,PM10,97,06/6/22
7109,PM10,93.5,06/6/23
7110,PM10,70,06/6/24
7111,PM10,57,06/6/25
7112,PM10,56.5,06/6/26
7113,PM10,51,06/6/27
7114,PM10,58,06/6/28
7115,PM10,66.5,06/6/29
7116,PM10,64.5,06/6/30
7117,PM10,76.5,06/7/1
7118,PM10,84.5,06/7/2
7119,PM10,85.5,06/7/3
7120,PM10,74,06/7/4
7121,PM10,73,06/7/5
7122,PM10,63.5,06/7/6
7123,PM10,66.5,06/7/7
7124,PM10,78,06/7/8
7125,PM10,91,06/7/9
7126,PM10,91.5,06/7/10
7127,PM10,77,06/7/11
7128,PM10,92.5,06/7/12
7129,PM10,90.5,06/7/13
7130,PM10,90,06/7/14
7131,PM10,65,06/7/15
7132,PM10,83.5,06/7/16
7133,PM10,95,06/7/17
7134,PM10,92,06/7/18
7135,PM10,78,06/7/19
7136,PM10,81.5,06/7/20
7137,PM10,87.5,06/7/21
7138,PM10,79,06/7/22
7139,PM10,77,06/7/23
7140,PM10,56.5,06/7/24
7141,PM10,69.5,06/7/25
7142,PM10,83.5,06/7/26
7143,PM10,89.5,06/7/27
7144,PM10,79.5,06/7/28
7145,PM10,63,06/7/29
7146,PM10,62,06/7/30
7147,PM10,59,06/7/31
7148,PM10,58,06/8/1
7149,PM10,83.5,06/8/2
7150,PM10,92.5,06/8/3
7151,PM10,69.5,06/8/4
7152,PM10,87,06/8/5
7153,PM10,90.5,06/8/6
7154,PM10,62.5,06/8/7
7155,PM10,76.5,06/8/8
7156,PM10,76.5,06/8/9
7157,PM10,67,06/8/10
7158,PM10,65.5,06/8/11
7159,PM10,73.5,06/8/12
7160,PM10,80,06/8/13
7161,PM10,83.5,06/8/14
7162,PM10,79.5,06/8/15
7163,PM10,75,06/8/16
7164,PM10,70.5,06/8/17
7165,PM10,63.5,06/8/18
7166,PM10,64,06/8/19
7167,PM10,76,06/8/20
7168,PM10,66,06/8/21
7169,PM10,62.5,06/8/22
7170,PM10,68.5,06/8/23
7171,PM10,88,06/8/24
7172,PM10,84,06/8/25
7173,PM10,75,06/8/26
7174,PM10,82.5,06/8/27
7175,PM10,90,06/8/28
7176,PM10,77,06/8/29
7177,PM10,64,06/8/30
7178,PM10,51,06/8/31
7179,PM10,93.5,06/9/1
7180,PM10,76.5,06/9/2
7181,PM10,85.5,06/9/3
7182,PM10,58,06/9/4
7183,PM10,43,06/9/5
7184,PM10,57.5,06/9/6
7185,PM10,57.5,06/9/7
7186,PM10,72,06/9/8
7187,PM10,60,06/9/9
7188,PM10,51,06/9/10
7189,PM10,61.5,06/9/11
7190,PM10,78.5,06/9/12
7191,PM10,91.5,06/9/13
7192,PM10,94,06/9/14
7193,PM10,92,06/9/15
7194,PM10,93,06/9/16
7195,PM10,131.5,06/9/17
7196,PM10,96,06/9/18
7197,PM10,89,06/9/19
7198,PM10,101.5,06/9/20
7199,PM10,138,06/9/21
7200,PM10,97,06/9/22
7201,PM10,128.5,06/9/23
7202,PM10,91.5,06/9/24
7203,PM10,71,06/9/25
7204,PM10,94.5,06/9/26
7205,PM10,82.5,06/9/27
7206,PM10,70.5,06/9/28
7207,PM10,83.5,06/9/29
7208,PM10,70.5,06/9/30
7209,PM10,76,06/10/1
7210,PM10,82.5,06/10/2
7211,PM10,69,06/10/3
7212,PM10,73,06/10/4
7213,PM10,112.5,06/10/5
7214,PM10,122.5,06/10/6
7215,PM10,82.5,06/10/7
7216,PM10,102.5,06/10/8
7217,PM10,105,06/10/9
7218,PM10,97.5,06/10/10
7219,PM10,66,06/10/11
7220,PM10,70,06/10/12
7221,PM10,124,06/10/13
7222,PM10,101.5,06/10/14
7223,PM10,105,06/10/15
7224,PM10,83.5,06/10/16
7225,PM10,79,06/10/17
7226,PM10,77,06/10/18
7227,PM10,93.5,06/10/19
7228,PM10,90,06/10/20
7229,PM10,91,06/10/21
7230,PM10,63,06/10/22
7231,PM10,49,06/10/23
7232,PM10,73,06/10/24
7233,PM10,86,06/10/25
7234,PM10,61.5,06/10/26
7235,PM10,75.5,06/10/27
7236,PM10,59.5,06/10/28
7237,PM10,89,06/10/29
7238,PM10,74.5,06/10/30
7239,PM10,77.5,06/10/31
7240,PM10,138.5,06/11/1
7241,PM10,110.5,06/11/2
7242,PM10,93.5,06/11/3
7243,PM10,77.5,06/11/4
7244,PM10,81.5,06/11/5
